Xiaoji Liu	19	3.97	5	5	4	4	4	4	4	4	4	4	4	4	5	4	4	4	4	4	4	3	5	3	4	4	3	4	4	4	4	5	4	3	4	4	4	4	4	4	5	5	4	4	6	5	4	4	3	4	4	3	4	4	4	4	5	4	3	4	4	4	4	4	3	4	5	4	3	5	4	5	4	3	3	4	3	3	3	5	5	4	3	4	4	5	4	3	4	3	3	4	4	4	3	3	4	4	4	4	4	4	
Harpreet Singh Riat	80	3.98	4	4	4	4	4	4	4	4	4	5	4	4	4	4	4	4	4	4	4	4	5	4	4	4	3	4	5	3	4	5	4	3	5	4	4	4	4	3	5	5	4	5	6	5	4	4	3	3	3	3	4	4	4	3	5	4	4	5	4	4	4	4	3	4	4	4	4	3	4	5	4	3	4	4	3	3	3	5	4	4	4	4	4	5	4	3	4	3	3	4	4	4	4	3	4	4	4	5	4	4	
Alex Mak	92	4.38	4	5	4	5	4	4	4	5	4	5	5	4	5	4	4	4	4	5	4	4	6	4	3	5	4	4	4	3	4	5	5	4	5	5	5	5	5	4	6	5	4	5	6	5	4	4	4	3	4	4	5	4	4	4	5	5	4	5	4	4	5	4	4	4	5	5	4	5	4	5	4	4	4	5	4	4	4	5	5	4	3	4	4	6	4	4	4	4	3	5	4	4	4	4	4	5	4	5	5	5	
Xiaoli Zhang	103	3.86	5	4	4	4	4	4	3	4	4	4	4	4	4	3	4	4	4	4	3	3	5	4	4	4	3	4	4	3	3	5	4	3	4	4	4	4	4	4	5	5	4	4	6	5	4	4	3	3	4	4	4	4	4	4	4	4	3	4	4	4	4	3	3	3	4	5	4	4	3	5	4	3	3	4	3	3	3	5	5	4	3	3	4	5	4	3	4	3	3	4	4	4	3	4	3	4	4	4	4	4	
Ian D. Reid 0001	98	3.48	4	4	3	4	2	4	4	3	4	4	4	4	4	3	4	4	3	4	3	3	4	3	3	3	3	4	4	3	4	5	3	2	3	4	3	3	4	3	5	5	4	4	5	5	4	3	2	3	3	3	3	3	4	3	5	3	3	4	4	4	4	3	2	3	4	4	3	4	4	4	3	3	3	4	3	3	2	4	4	3	3	3	3	4	3	3	4	3	3	3	3	4	3	3	3	4	3	4	3	4	
John H. G. van Groningen	35	4.01	5	4	4	4	4	4	4	4	4	5	5	3	5	3	4	4	4	4	4	4	5	4	4	4	3	4	5	3	4	5	4	3	5	4	4	4	5	4	5	5	3	5	6	5	4	4	3	3	4	3	4	4	4	3	5	4	4	4	4	4	4	4	3	4	5	4	4	4	4	5	4	3	4	4	3	4	3	5	5	4	3	4	4	6	3	3	3	4	3	4	4	4	3	3	4	4	3	5	4	4	
Q. M. Jonathan Wu	135	3.75	5	4	3	4	4	4	2	4	4	5	4	4	4	3	4	4	4	4	3	3	5	4	3	4	3	4	4	3	3	5	3	3	4	4	4	4	4	4	4	5	4	4	6	5	4	4	3	3	4	3	4	4	4	4	5	4	3	3	4	4	4	3	3	3	4	4	4	4	3	5	4	3	3	4	3	3	3	4	4	4	3	3	4	5	4	3	4	3	3	3	3	4	3	4	3	3	3	5	4	4	
Luciano Gamberini	164	3.54	5	4	4	4	4	4	4	4	4	4	4	4	4	3	4	4	3	4	3	3	4	3	3	3	3	4	4	3	4	5	3	2	4	4	3	3	3	3	4	5	4	4	6	4	4	3	2	3	3	3	3	3	4	3	5	3	3	4	4	4	4	4	2	3	4	4	3	4	4	4	3	3	3	4	3	2	2	4	4	3	3	3	3	5	3	3	4	3	3	3	3	4	4	3	3	4	3	4	3	4	
N. Greiner	70	4.49	5	5	4	5	4	4	5	4	5	5	5	5	4	5	5	5	4	5	4	4	5	4	4	5	3	4	5	3	4	6	4	3	5	5	4	4	5	4	6	5	5	5	6	5	5	4	4	3	4	4	5	4	5	4	6	5	4	5	5	5	4	5	4	4	5	5	4	5	5	5	5	3	5	4	3	4	3	6	5	5	4	4	4	6	4	3	5	4	4	5	4	5	4	4	4	5	4	5	5	4	
Iakovos S. Venieris	164	3.7	5	4	3	4	3	3	4	3	4	5	4	4	4	3	4	4	4	4	4	3	5	3	4	3	3	4	4	3	4	5	3	3	4	4	3	4	4	4	5	5	4	4	5	5	4	4	3	3	2	3	4	3	4	3	5	3	3	4	4	4	4	3	3	4	4	5	3	4	3	5	3	3	3	4	3	3	2	5	4	4	3	3	4	5	3	3	4	3	3	4	3	4	3	3	4	3	4	4	4	4	
Marco Paolieri	45	3.55	4	4	3	4	3	3	3	3	4	4	5	4	4	3	4	4	3	4	3	3	4	3	4	4	2	4	4	3	3	5	4	2	4	4	3	3	4	3	5	5	4	4	6	4	4	3	3	3	3	2	4	4	4	3	5	4	3	4	4	4	3	4	3	4	4	5	3	4	4	4	3	2	4	3	2	3	2	4	4	3	3	3	3	5	3	2	4	3	3	4	3	4	3	3	4	4	3	4	3	3	
Neveen I. Ghali	31	4.22	5	5	4	4	4	4	4	4	5	5	5	4	5	4	5	5	4	3	4	4	5	4	4	4	3	4	5	4	4	5	4	3	5	4	3	4	5	4	5	6	4	5	6	5	5	4	3	4	4	3	4	4	5	4	5	5	3	5	5	5	4	4	3	4	5	5	4	5	4	5	4	3	4	4	3	4	3	5	5	4	4	4	4	5	4	3	4	4	4	4	2	5	4	4	4	4	4	5	4	4	
Hyoung-Woo Park	35	4.25	5	5	4	4	4	4	4	5	5	5	4	4	5	4	5	5	4	4	4	4	5	4	4	4	4	5	4	4	4	5	4	3	5	4	4	4	4	4	5	6	4	5	6	5	5	4	3	4	4	4	4	4	5	4	6	5	4	3	5	5	5	4	3	2	5	5	4	5	4	5	3	4	4	4	4	4	3	3	5	4	3	3	4	6	3	4	4	3	4	4	4	5	4	4	4	5	4	5	4	5	
Nevil Brownlee	31	4.19	5	5	4	4	4	4	4	4	5	5	5	4	4	3	5	5	4	4	4	4	5	3	4	4	3	4	4	4	4	6	4	3	5	4	4	4	5	4	5	5	4	5	6	5	5	4	3	4	4	4	4	4	5	4	5	4	4	5	5	5	4	4	3	3	5	5	4	5	3	5	4	3	4	4	3	4	3	5	5	4	4	4	4	6	3	3	4	3	4	4	4	5	4	4	4	4	4	4	4	4	
Ralph Grishman	163	3.48	4	4	3	4	3	3	3	4	4	4	4	3	4	4	4	4	4	4	3	3	4	3	2	4	3	3	3	2	3	5	3	2	4	4	3	4	3	4	5	4	3	4	5	4	4	4	3	2	3	3	4	3	4	3	5	4	3	3	4	4	4	3	3	3	4	4	3	4	3	4	3	3	3	4	3	3	2	4	4	4	3	3	3	5	3	3	3	3	3	4	3	4	3	2	3	4	3	4	4	4	
Akihiro Nakao	91	3.92	4	5	4	4	4	3	4	4	4	4	5	4	4	4	4	4	4	3	4	4	5	3	3	4	3	4	4	3	4	4	4	3	4	3	4	4	4	4	5	5	4	4	6	5	4	4	3	3	4	4	4	4	4	4	5	4	4	4	4	4	4	3	3	3	5	4	4	4	3	5	4	3	4	4	3	3	3	4	4	4	4	4	4	5	4	3	4	3	3	4	4	4	4	4	4	4	4	5	4	4	
S. Ceren Oner	3	4.62	5	5	5	5	4	4	4	5	5	5	5	5	4	5	5	5	5	5	5	4	6	4	4	5	4	4	5	3	4	6	4	4	5	5	5	5	5	5	6	4	5	5	6	5	5	5	4	3	4	4	5	4	5	4	6	5	4	5	5	5	5	5	4	4	5	5	4	5	5	5	5	4	5	4	4	4	4	6	5	5	4	4	5	6	4	4	5	4	4	4	4	5	4	3	4	5	4	5	4	5	
Ilpo Koskinen	48	4.17	5	4	4	4	4	4	4	4	4	5	5	4	5	4	4	4	4	4	4	4	5	4	4	4	3	5	5	4	4	6	4	3	5	4	4	4	5	4	5	5	4	5	6	5	4	4	3	4	4	3	4	4	4	3	6	4	4	5	4	4	4	4	3	4	5	5	4	4	4	5	4	3	4	4	3	4	3	5	5	4	4	4	4	6	4	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	
Jude W. Shavlik	116	3.57	4	4	3	4	3	3	3	3	3	4	4	4	4	3	3	3	4	4	4	3	5	3	3	4	3	4	4	3	4	5	4	3	4	4	3	4	4	4	5	5	4	4	5	4	3	4	3	3	3	3	4	4	3	3	5	4	3	4	3	3	4	3	3	4	4	5	3	3	3	4	3	3	4	3	3	3	2	4	4	4	3	3	4	5	3	3	4	3	3	3	3	3	3	3	4	3	4	4	3	4	
Federico Sukno	80	3.6	4	4	4	4	4	4	4	4	4	4	4	4	4	3	4	4	3	4	3	3	4	3	3	3	3	4	4	3	4	5	3	2	5	4	3	3	4	3	5	5	4	4	6	5	4	3	2	3	3	3	3	3	4	3	5	4	3	4	4	4	4	4	2	3	4	4	3	4	4	4	3	3	4	4	3	3	2	4	4	3	3	3	3	5	3	3	4	3	3	3	3	4	4	3	3	4	3	4	3	4	
Xin Luna Dong	68	3.83	5	4	4	4	4	3	4	4	4	5	4	4	4	3	4	4	4	3	3	3	5	3	3	4	3	4	4	3	4	5	4	3	5	4	4	4	4	4	5	5	4	3	6	4	4	4	3	3	4	3	4	4	4	4	5	4	3	4	4	4	4	4	4	3	4	4	4	4	3	5	4	3	3	4	3	3	2	4	4	4	3	3	4	5	4	3	4	3	3	4	4	4	3	4	4	4	4	4	4	4	
Darren Walsh	2	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
Bayya Yegnanarayana	27	4.1	5	4	4	4	4	4	4	4	4	5	5	4	5	4	4	4	4	5	4	4	5	4	4	5	3	4	5	3	4	5	4	3	5	4	4	4	4	4	5	5	4	5	5	5	4	4	3	3	4	3	4	4	4	4	5	4	4	5	4	4	4	4	4	4	4	4	4	5	4	5	4	3	4	4	3	3	3	5	4	4	3	4	4	5	4	3	4	4	4	4	4	4	4	4	4	5	4	4	4	4	
Eryk Dutkiewicz	119	3.61	4	4	4	4	3	4	2	4	4	4	4	3	4	3	4	4	4	3	4	3	5	3	3	4	3	3	4	2	3	5	4	3	4	4	4	4	4	4	5	4	3	4	5	4	4	4	3	2	3	3	4	3	4	3	5	4	3	4	4	4	4	3	3	3	4	4	3	4	3	5	4	3	3	4	3	3	3	4	4	4	3	3	4	5	3	3	3	2	3	4	4	4	3	3	3	4	3	4	4	4	
Vanessa Evers	142	3.49	4	4	4	4	3	3	3	3	4	4	4	4	4	3	4	4	3	3	3	3	4	3	3	3	3	4	4	3	4	4	3	2	4	4	3	3	4	3	5	5	4	4	5	5	4	3	2	3	3	3	3	3	4	3	5	4	3	4	4	4	4	4	2	3	4	4	3	3	4	4	3	3	4	3	3	3	2	4	4	3	3	3	3	5	3	3	4	3	3	3	3	4	3	3	3	4	3	4	3	4	
Jung Hee Seo	18	4.33	6	4	4	5	4	5	4	4	4	5	5	5	5	4	4	4	4	4	3	4	6	3	4	5	4	4	5	4	4	6	4	4	5	5	5	4	4	4	5	5	5	4	6	5	4	5	3	4	4	4	4	4	4	4	6	4	4	5	4	4	5	4	4	4	5	5	4	5	4	5	4	4	4	4	4	3	3	5	5	4	3	4	4	6	3	4	5	4	4	4	4	4	4	4	4	5	4	5	4	5	
Weixin Gai	18	4.19	5	5	4	5	5	4	4	4	4	5	5	4	5	4	4	4	4	4	4	4	5	4	4	5	4	5	5	4	4	5	4	3	5	4	4	4	4	4	5	6	4	4	6	5	4	3	3	4	3	3	4	4	4	4	6	4	3	5	4	4	5	4	4	4	5	4	4	5	3	5	3	4	4	4	4	3	3	5	5	4	4	4	4	6	4	4	4	3	4	4	4	4	3	4	3	4	4	5	4	5	
Narayana P. Santhanam	22	4.2	5	5	4	4	4	4	4	4	5	5	5	4	5	3	5	5	4	4	4	3	5	4	4	4	3	4	4	3	4	5	4	3	5	4	4	4	4	4	5	5	4	5	6	5	5	4	3	3	4	4	4	4	5	4	6	5	4	5	5	5	4	4	3	4	5	5	4	5	4	5	4	3	4	4	3	4	3	5	4	4	3	4	4	6	4	3	4	4	4	4	4	5	4	3	4	5	4	4	4	4	
Michel Gendreau	181	3.33	4	3	3	4	3	4	3	3	3	4	4	4	4	3	3	3	3	4	3	3	4	3	3	3	3	4	4	3	4	5	3	2	4	4	3	3	4	3	5	4	4	4	5	4	3	3	2	3	3	2	3	3	3	3	5	3	3	4	3	3	4	3	2	3	4	4	3	4	3	4	3	3	3	3	3	3	2	4	4	3	2	3	3	5	2	3	4	3	3	3	3	3	3	3	3	3	3	4	3	4	
Xiaoming Fan	20	4.02	5	4	4	4	4	4	3	4	4	4	4	4	5	3	4	4	4	4	2	3	5	4	3	4	4	4	4	4	3	4	4	3	4	4	4	4	4	4	5	5	4	4	6	5	4	4	3	4	4	4	4	4	4	4	6	5	3	4	4	4	5	3	3	3	5	5	4	5	3	5	4	4	3	4	4	4	3	4	5	4	3	3	4	6	4	4	4	3	4	4	4	4	4	4	4	4	4	5	4	5	
Lei Cao	150	3.6	4	4	4	3	4	4	3	3	3	4	4	4	4	3	3	3	4	4	3	3	5	4	3	4	3	4	3	3	4	5	3	3	4	4	4	4	4	3	4	5	4	4	6	5	3	3	3	3	4	3	4	4	3	3	5	4	3	4	3	3	4	3	3	3	4	4	4	4	3	5	3	3	3	3	3	3	3	4	4	4	3	3	4	5	4	3	4	3	3	4	3	3	2	3	3	3	4	4	4	4	
Stefan Agamanolis	44	3.77	4	4	3	4	3	4	4	4	3	5	5	3	4	3	3	3	3	4	4	4	5	4	4	4	3	4	4	3	4	5	4	3	5	4	4	4	4	4	5	5	3	5	6	4	3	4	3	3	4	3	4	4	3	3	4	4	4	4	3	3	4	4	3	3	5	5	4	4	4	4	4	3	4	4	3	3	3	5	4	3	3	4	3	5	3	3	3	3	2	4	4	3	4	3	4	4	4	4	4	4	
Lili Ma	69	3.96	5	5	4	4	4	4	3	4	4	5	4	4	5	4	4	4	4	4	3	4	5	3	4	4	3	4	4	4	3	5	4	3	5	4	4	4	4	4	5	5	4	4	6	5	4	4	3	4	4	4	4	4	4	4	5	4	3	4	4	4	4	4	3	3	5	5	4	4	4	5	3	3	3	4	3	3	3	4	5	4	3	3	4	5	4	3	4	3	3	4	4	4	3	4	3	4	4	5	4	4	
Stephen Nuske	29	3.57	4	4	3	4	3	3	3	3	4	4	4	4	4	4	4	4	4	4	3	3	4	3	3	4	2	4	4	3	3	5	3	2	4	4	3	3	4	3	5	5	4	4	6	4	4	3	3	3	3	3	4	4	4	3	5	4	3	4	4	4	3	4	3	4	4	4	3	4	3	4	4	2	4	3	2	3	2	5	4	4	3	3	3	5	3	2	4	3	3	4	3	4	3	3	4	4	3	4	4	3	
Daniel Barrell	165	3.89	4	4	4	4	4	4	4	4	4	5	4	4	4	4	4	4	4	4	4	3	5	3	4	4	2	4	4	3	4	5	4	3	5	4	4	4	4	3	5	5	4	5	6	5	4	3	3	3	3	3	4	4	4	3	5	4	3	5	4	4	4	4	3	4	4	4	4	3	4	5	4	3	4	4	3	3	2	5	4	4	3	4	4	5	4	3	4	3	3	4	4	4	4	3	4	4	4	4	4	4	
Guangxing Zhang	19	3.94	4	4	4	4	4	4	4	4	4	5	4	4	4	4	4	4	3	4	4	4	5	4	4	4	3	4	4	3	4	5	4	3	5	4	4	4	4	4	5	5	4	5	6	5	4	4	3	3	4	3	4	4	4	4	5	4	3	4	4	4	4	4	3	3	4	5	4	4	3	5	4	3	4	4	3	3	3	4	4	4	3	4	4	5	3	3	4	3	3	4	4	4	4	4	4	4	4	4	4	4	
Leandro Hernandez Almeida	9	3.69	5	3	3	4	3	4	4	4	3	5	5	4	4	4	3	3	3	4	4	3	5	4	3	4	3	4	4	3	4	5	4	3	4	4	4	3	4	3	5	4	4	4	5	5	3	4	2	3	3	3	3	3	3	3	5	4	4	5	3	3	4	4	3	4	5	4	3	4	4	4	4	3	4	4	3	3	3	5	4	3	3	4	3	5	3	3	4	3	3	3	4	3	4	3	3	4	4	4	3	4	
Jeonghwan Choi	24	4.16	3	5	4	4	4	4	3	4	5	5	5	4	5	4	5	5	4	4	4	4	5	3	4	4	3	4	4	3	4	5	4	3	5	3	4	4	4	4	5	6	4	5	6	5	5	4	3	4	4	4	4	4	5	4	6	5	4	4	5	5	4	4	3	4	5	5	3	5	3	5	4	3	4	4	3	4	3	5	4	4	4	4	4	6	4	3	4	3	4	4	4	5	4	3	4	4	4	5	4	4	
Daniel Rios	130	3.57	4	4	4	4	4	4	4	4	4	4	4	4	4	3	4	4	3	4	3	3	4	3	3	3	3	4	4	3	4	5	3	2	5	4	3	3	4	3	5	5	4	4	6	5	4	3	2	3	3	3	3	3	4	3	5	4	3	4	4	4	4	3	2	3	4	4	3	3	3	4	3	3	4	4	3	3	2	4	4	3	3	3	3	5	3	3	4	3	3	3	3	4	4	3	3	4	3	4	3	4	
Jed W. Pitera	63	3.56	5	4	4	4	4	3	4	4	4	4	4	3	4	3	4	4	3	4	3	3	4	3	3	3	3	4	4	3	4	5	3	2	5	4	3	3	4	3	5	5	3	4	6	4	4	3	2	3	3	3	3	3	4	3	5	4	3	4	4	4	4	4	2	3	4	4	3	4	4	4	3	3	4	4	3	3	2	4	4	3	3	3	3	5	3	3	3	3	3	3	3	4	4	3	3	4	3	4	3	4	
James Herold	8	4.75	5	5	5	4	4	4	5	4	4	5	6	5	5	4	4	4	5	5	4	5	6	5	5	5	4	5	5	4	4	6	4	4	5	5	5	5	5	5	6	5	5	5	7	5	4	5	4	4	5	4	5	5	4	4	6	5	4	6	4	4	5	5	4	4	5	6	5	4	4	6	5	4	5	5	4	4	4	6	5	5	4	5	5	6	4	4	5	5	4	5	5	4	4	5	5	5	5	5	5	5	
Di Zhu	94	3.77	5	4	4	4	4	4	3	4	4	5	4	4	4	3	4	4	4	4	3	3	5	3	3	4	3	4	4	3	4	5	4	3	4	4	4	4	3	4	5	5	4	4	6	4	4	3	3	3	4	3	4	4	4	4	5	4	3	4	4	4	4	3	3	3	4	5	3	4	3	5	4	3	3	4	3	3	3	4	4	4	3	3	4	5	3	3	4	3	3	4	3	4	3	3	3	4	3	5	4	4	
Ozgu Alay	18	4.01	5	4	4	4	4	4	4	4	4	5	5	4	4	4	4	4	4	4	4	4	5	3	4	4	3	4	5	3	4	5	4	3	5	4	4	4	4	4	5	5	4	5	6	5	4	4	3	3	4	3	4	4	4	4	5	4	3	5	4	4	4	4	3	4	5	5	4	4	4	5	4	3	3	4	3	3	3	5	4	4	3	2	4	6	4	3	4	3	3	4	4	4	4	4	4	4	4	4	4	4	
Guohua Wang	67	3.89	5	4	4	4	4	3	3	4	4	5	4	4	5	4	4	4	4	4	4	3	4	3	4	4	3	4	4	3	4	4	4	3	4	4	4	4	4	4	5	5	4	4	6	5	4	4	3	3	4	3	4	4	4	4	5	4	3	4	4	4	4	4	3	3	4	4	4	4	3	5	4	3	3	4	3	3	3	4	4	4	4	4	4	5	4	3	4	3	4	4	4	4	4	4	3	4	3	5	4	4	
Hirohisa Noguchi	17	4.1	4	5	4	4	4	4	5	4	4	4	5	4	5	4	4	4	4	5	4	4	5	4	4	4	3	4	4	3	4	5	3	3	5	4	4	4	4	4	6	5	4	5	6	5	4	3	3	3	4	4	3	4	4	4	6	4	4	5	4	4	4	4	3	4	4	5	3	5	4	5	4	3	4	4	3	4	3	5	5	4	3	4	4	6	4	3	4	4	4	4	4	4	4	3	3	5	4	5	4	4	
Mehran Mozaffari Kermani	19	4.26	4	5	4	4	4	4	4	5	4	5	5	4	5	4	4	4	5	4	4	3	5	4	4	5	4	4	4	3	4	5	4	4	5	4	4	5	4	4	5	5	4	4	6	5	4	4	4	3	4	4	5	4	4	4	5	4	4	5	4	4	5	3	4	4	5	5	4	5	4	6	4	4	4	4	4	4	4	5	4	5	4	3	4	6	4	4	4	4	4	5	3	4	4	4	4	3	4	5	5	5	
Chris R. Johnson	55	3.88	5	4	4	4	4	4	4	4	4	5	5	3	4	4	4	4	4	3	4	4	5	4	4	4	3	4	4	3	4	6	4	3	4	4	4	4	4	3	5	5	3	4	6	5	4	4	3	3	4	3	4	4	4	3	5	4	3	4	4	4	4	4	3	4	4	5	4	4	4	4	4	3	4	4	3	3	3	5	4	4	3	3	3	5	3	3	3	3	3	4	4	4	4	3	4	4	4	3	4	4	
Daniele D'Agostino	71	3.5	5	4	4	4	3	4	4	4	3	4	4	4	4	3	3	3	3	4	3	3	4	3	3	3	3	4	4	3	4	5	3	2	5	4	3	3	4	3	5	5	4	4	6	5	3	3	2	3	3	3	3	3	3	3	5	4	3	4	3	3	4	4	2	3	4	4	3	3	4	4	3	3	4	3	3	3	2	4	4	3	3	3	3	5	3	3	4	3	3	3	3	3	4	3	3	4	3	4	3	4	
Xiaoyan Wang	207	3.6	4	4	4	3	4	3	3	4	3	4	4	4	4	3	3	3	4	4	3	3	4	3	3	4	3	4	4	3	3	4	4	3	4	4	4	4	4	3	5	5	4	4	6	4	3	4	3	3	4	3	4	3	3	3	5	3	3	4	3	3	4	3	3	3	4	4	4	4	3	5	4	3	3	3	3	3	3	4	3	4	3	3	4	5	3	3	4	3	3	4	4	3	3	4	3	4	4	4	4	4	
Ruslana S. Goricheva	3	5.17	6	6	5	6	5	5	5	5	5	6	6	5	6	5	5	5	5	6	5	5	6	5	5	5	4	5	5	4	5	7	5	4	6	6	5	5	6	5	6	6	5	6	7	6	5	5	4	4	5	4	5	5	5	5	6	5	5	6	5	5	5	6	4	5	6	6	5	6	5	6	5	4	5	5	4	5	4	6	6	5	4	5	5	6	5	4	5	5	4	5	5	5	5	5	5	5	5	6	5	5	
Alessandro Sorniotti	57	3.81	5	4	4	4	3	3	4	3	4	5	5	4	4	3	4	4	4	4	4	4	5	4	4	4	3	4	4	3	4	5	3	3	4	4	4	4	4	4	5	5	4	4	5	5	4	4	3	3	3	3	4	4	4	3	5	4	3	5	4	4	4	3	3	4	4	5	3	3	4	5	4	3	3	4	3	3	3	4	4	4	3	4	4	5	3	3	4	3	3	4	3	4	3	3	4	4	3	4	3	4	
Arijit Bhaumik	46	5.0	6	6	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	6	4	4	6	4	6	5	5	5	6	5	4	6	5	5	5	5	5	6	6	5	6	7	6	5	4	5	5	5	5	4	5	5	5	6	5	4	6	5	5	5	5	5	4	6	6	5	5	4	6	5	4	4	5	4	4	4	6	6	5	4	4	5	6	5	4	5	4	4	5	5	5	5	5	5	4	5	5	5	5	
Jochen Zimmermann	22	4.13	5	4	4	4	4	4	4	4	4	5	5	4	5	4	4	4	4	5	4	4	5	4	4	4	3	4	4	3	4	6	4	3	5	4	4	4	4	4	5	5	4	5	6	5	4	4	3	3	4	3	4	4	4	3	5	5	4	5	4	4	4	5	4	3	5	5	4	4	4	5	3	3	4	4	3	4	3	5	5	4	4	4	4	5	4	3	4	4	3	4	4	4	4	4	4	5	4	5	4	4	
Zan Li	83	3.84	5	4	4	3	4	4	3	4	4	4	4	4	4	3	4	4	3	4	4	3	5	3	4	4	3	4	4	3	4	5	4	3	5	4	4	4	4	3	5	5	4	4	6	5	4	4	3	3	4	3	4	4	4	4	5	4	3	3	4	4	4	4	3	3	4	5	4	4	3	5	4	3	4	4	3	3	3	4	4	4	3	3	4	5	4	3	4	3	3	4	4	4	3	4	3	4	4	4	4	4	
Lan Wang	203	3.68	4	4	3	4	4	3	3	4	4	4	4	4	4	3	4	4	4	4	3	3	5	3	3	4	3	3	4	3	4	4	4	3	4	4	4	4	3	3	5	5	4	4	6	3	4	3	3	3	4	3	4	3	4	3	4	4	3	4	4	4	4	3	3	3	4	5	3	4	3	5	4	3	3	3	3	3	3	4	4	4	3	3	4	5	4	3	4	3	3	4	4	4	3	4	3	4	4	4	4	4	
Cristina Silvano	127	3.68	4	4	3	3	4	4	4	4	3	5	5	3	4	3	3	3	3	4	4	4	5	4	3	4	3	4	3	3	4	5	4	3	4	4	4	4	4	4	5	5	3	5	6	4	3	4	3	3	3	3	4	4	3	3	4	4	3	5	3	3	4	4	3	4	5	5	3	4	4	4	3	3	3	3	3	3	3	5	4	3	3	3	3	5	3	3	3	3	2	4	4	3	4	3	3	4	4	4	4	4	
June M. Verner	64	3.79	5	4	2	4	4	4	4	4	4	5	5	4	4	3	4	4	4	4	4	3	5	3	4	4	3	4	4	2	4	5	4	2	4	3	3	4	4	4	4	5	4	4	6	5	4	4	3	3	3	3	4	4	4	3	5	4	3	4	4	4	4	3	3	3	4	5	4	4	4	5	4	3	4	4	3	3	3	4	3	4	3	3	4	5	3	3	4	3	3	4	4	4	4	3	4	4	3	4	4	4	
Keith A. Bowman	95	3.96	4	4	4	4	4	3	4	4	4	5	5	4	5	4	4	4	4	4	4	4	5	3	4	4	3	4	3	3	3	5	4	3	5	4	4	4	4	4	5	5	4	4	6	4	4	4	3	3	4	3	4	4	4	4	5	4	4	4	4	4	4	4	3	3	5	5	4	4	4	5	3	3	4	3	3	3	3	4	4	4	4	4	4	6	4	3	4	4	3	4	4	4	4	3	4	4	4	5	4	4	
Jenq Kuen Lee	98	3.8	4	4	4	4	4	4	3	4	4	5	5	4	4	3	4	4	4	3	4	3	5	3	4	4	3	4	2	3	4	5	4	3	5	4	4	4	3	4	5	5	4	4	5	4	4	4	3	3	3	3	4	4	4	3	5	4	3	4	4	4	4	4	3	3	4	5	3	4	4	5	3	3	4	4	3	3	3	5	4	4	2	4	4	5	3	3	4	4	3	4	4	4	4	4	3	3	3	4	4	4	
Sidi-Mohammed Senouci	59	3.6	4	4	3	4	4	4	3	3	4	5	5	4	4	3	4	4	3	4	4	3	4	3	4	4	3	4	4	3	4	5	4	2	4	4	3	3	3	4	4	5	4	4	5	4	4	4	3	3	3	2	4	3	4	3	5	3	3	4	4	4	4	4	3	3	4	4	3	4	4	4	3	3	3	3	3	2	2	4	4	3	2	3	4	5	3	3	4	3	3	4	3	4	4	3	3	4	4	4	3	4	
Lorenz Wernisch	39	3.89	5	4	4	4	4	4	4	4	4	5	4	4	4	4	4	4	4	4	4	3	5	4	4	4	3	4	5	3	4	5	3	3	4	4	4	4	4	3	5	4	4	4	6	5	4	4	3	2	3	3	4	4	4	3	5	4	3	5	4	4	4	4	3	4	5	5	4	4	4	4	4	3	3	4	3	3	3	5	4	4	3	4	4	5	4	3	4	3	3	4	4	4	3	2	4	4	4	4	4	4	
Juan Pablo Mart	42	3.64	5	3	3	4	3	4	4	3	3	5	5	4	4	4	3	3	3	4	4	3	5	4	3	4	3	4	4	3	4	5	4	3	4	4	4	3	4	3	5	4	4	4	5	5	3	4	2	3	3	3	3	3	3	3	5	4	3	5	3	3	4	4	3	4	4	4	3	3	4	4	4	3	4	4	3	3	3	4	4	3	3	4	3	5	3	3	4	3	3	3	4	3	4	3	3	4	4	4	3	4	
Stefanie Speidel	76	3.6	4	4	3	4	3	3	4	3	4	4	5	4	4	4	4	4	4	4	3	3	4	3	4	4	2	4	4	3	3	5	4	2	4	4	3	3	4	3	5	5	4	4	5	4	4	3	3	3	3	3	4	4	4	3	5	4	3	4	4	4	3	4	3	4	4	5	3	3	4	4	4	2	4	3	2	3	2	4	4	4	3	3	3	5	3	2	4	3	3	4	3	4	3	3	4	4	3	4	4	3	
Thambipillai Srikanthan	127	3.74	5	4	4	4	4	4	3	4	3	4	4	4	4	3	3	3	4	3	3	3	5	3	3	4	3	4	4	3	4	5	4	3	4	4	4	4	4	4	5	5	4	3	6	5	3	4	3	3	4	3	4	4	3	4	5	4	3	4	3	3	4	3	3	3	4	4	4	4	3	5	4	3	4	4	3	4	3	4	4	4	3	3	4	5	3	3	4	3	4	4	4	3	3	4	3	4	4	4	4	4	
